61, 202, 380, 382, 628, 703, 719, 753, 867, 986, 1052, 1111, 1192, 1411, 1450, 1695, 1743, 1764, 1923, 1964, 2028, 2321, 2368, 2503, 2617, 2671, 2675, 2701, 2708, 2803, 2887, 3147, 3178, 3282, 3358, 3423, 3560, 3683, 3863, 4145, 4259, 4320, 4440, 4542, 4697, 4717, 5076, 5194, 5323, 5349, 5406, 5454, 5628, 5647, 5777, 5833, 6233, 6294, 6321, 6412, 6445, 6491, 6507, 6515, 6589, 6723, 6796, 6852, 6907, 6945, 6977, 6998, 7155, 7212, 7473, 7577, 7652, 7676, 7716, 7854, 8267, 8326, 8345, 8400, 8467, 8559, 8616, 8676, 8942, 8987, 9087, 9185, 9217, 9342, 9447, 9456, 9833, 9914, 9931, 9951
31, 100, 157, 225, 711, 774, 864, 914, 924, 1301, 1355, 1577, 1652, 1670, 1743, 2152, 2191, 2207, 2317, 2424, 2472, 2486, 2530, 2558, 2585, 2745, 2786, 2792, 2819, 2837, 2956, 3022, 3152, 3191, 3482, 3610, 3706, 3740, 3761, 3830, 3961, 3965, 4071, 4132, 4153, 4160, 4165, 4284, 4337, 4699, 4770, 4794, 4912, 4930, 5172, 5196, 5215, 5233, 5258, 5419, 5432, 5630, 5689, 5936, 6145, 6378, 6521, 6660, 6796, 6879, 6970, 7007, 7080, 7501, 7574, 7610, 7623, 7651, 7708, 7914, 7973, 8122, 8181, 8226, 8326, 8434, 8525, 8529, 8839, 8854, 9311, 9334, 9417, 9498, 9532, 9534, 9852, 9927, 9959, 9989
21, 38, 181, 198, 224, 239, 334, 409, 717, 795, 946, 1079, 1103, 1153, 1161, 1498, 1564, 1665, 1747, 1860, 1955, 1982, 2061, 2244, 2256, 2274, 2353, 2371, 2402, 2476, 2630, 2806, 2855, 2879, 3223, 3351, 3376, 3443, 3482, 3709, 3771, 3776, 3777, 3876, 3986, 3994, 4095, 4301, 4311, 4330, 4447, 4448, 4468, 4490, 4565, 4796, 4915, 4977, 5000, 5137, 5543, 5714, 5736, 5988, 6063, 6088, 6165, 6313, 6496, 6670, 6717, 6794, 6797, 6891, 6938, 6962, 6994, 7013, 7055, 7146, 7284, 7392, 7572, 8126, 8146, 8153, 8400, 8514, 8663, 8790, 8956, 9219, 9378, 9386, 9429, 9472, 9606, 9844, 9907, 9940
107, 122, 634, 713, 754, 758, 1042, 1074, 1247, 1261, 1332, 1383, 1427, 1522, 1545, 1588, 1795, 1854, 1876, 1933, 2080, 2377, 2651, 2686, 2746, 2926, 3011, 3124, 3391, 3483, 3488, 3511, 3701, 3705, 3785, 3888, 3988, 4315, 4379, 4400, 4507, 4570, 4718, 4796, 4833, 4841, 4909, 4910, 4912, 4969, 5008, 5100, 5112, 5127, 5210, 5496, 5741, 5810, 5874, 5914, 5917, 6042, 6098, 6307, 6403, 6468, 6486, 6533, 6780, 6838, 6879, 7385, 7428, 7471, 7510, 7702, 7710, 7935, 7979, 8172, 8251, 8340, 8372, 8443, 8630, 8676, 8730, 8785, 8858, 8950, 9008, 9064, 9132, 9352, 9772, 9773, 9781, 9857, 9902, 9989
191, 313, 439, 462, 616, 687, 831, 1000, 1154, 1196, 1246, 1436, 1494, 1617, 1643, 1923, 2089, 2099, 2139, 2173, 2283, 2347, 2387, 2402, 2417, 2500, 2544, 2545, 2549, 2719, 2809, 2992, 3120, 3126, 3193, 3239, 3550, 3704, 3790, 3880, 3944, 4181, 4256, 4505, 4509, 4512, 4556, 4608, 4712, 4727, 4808, 4876, 4944, 4972, 5050, 5279, 5381, 5679, 5753, 5810, 5951, 5995, 6032, 6116, 6157, 6229, 6256, 6382, 6766, 6815, 7000, 7101, 7143, 7270, 7392, 7482, 7545, 7663, 7722, 7845, 7886, 7894, 7912, 8017, 8075, 8100, 8129, 8130, 8157, 8425, 8517, 9177, 9183, 9460, 9564, 9587, 9636, 9719, 9894, 9960
19, 467, 504, 540, 672, 739, 861, 929, 989, 1061, 1101, 1107, 1126, 1184, 1443, 1519, 1591, 1692, 1858, 2004, 2046, 2142, 2157, 2403, 2563, 2630, 2722, 2782, 2834, 2924, 3087, 3177, 3273, 3359, 3411, 3412, 3519, 3688, 3825, 4036, 4421, 4448, 4514, 4531, 4592, 4639, 4645, 4706, 4715, 4733, 4788, 4796, 4843, 4903, 5035, 5067, 5129, 5282, 5287, 5288, 5355, 5479, 5491, 5741, 5841, 5903, 6021, 6097, 6241, 6312, 6634, 6644, 6682, 6715, 6809, 6836, 6964, 7060, 7086, 7326, 7385, 7432, 7714, 7864, 8099, 8261, 8492, 8629, 8711, 8767, 8862, 8881, 8930, 9072, 9473, 9581, 9621, 9724, 9910, 9963
143, 353, 529, 565, 636, 668, 777, 907, 937, 1144, 1343, 1350, 1355, 1443, 1536, 1566, 1592, 1693, 1868, 2035, 2054, 2187, 2339, 2359, 2425, 2447, 2467, 2567, 2583, 2851, 2897, 2926, 2966, 2988, 3044, 3071, 3109, 3154, 3185, 3278, 3498, 3652, 3679, 3825, 3902, 4150, 4202, 4426, 4474, 4646, 4833, 4847, 4859, 5176, 5268, 5291, 5420, 5543, 5628, 5838, 5952, 5985, 5987, 6058, 6147, 6271, 6317, 6339, 6349, 6533, 6999, 7138, 7170, 7184, 7404, 7457, 7541, 7570, 7602, 7648, 7675, 7677, 7744, 7755, 7832, 8205, 8316, 8426, 8564, 8575, 8608, 8853, 9108, 9529, 9578, 9626, 9637, 9669, 9826, 9969
26, 151, 190, 320, 463, 574, 583, 597, 640, 692, 718, 828, 953, 991, 1244, 1365, 1414, 1572, 1679, 1761, 1836, 1854, 1953, 1997, 2114, 2194, 2361, 2421, 2524, 2555, 2570, 2594, 2823, 3030, 3169, 3179, 3229, 3746, 3754, 3771, 3865, 3880, 3887, 3940, 4041, 4082, 4107, 4256, 4472, 4491, 4686, 4718, 5003, 5105, 5169, 5224, 5245, 5529, 5598, 5720, 5740, 5876, 5899, 6063, 6294, 6652, 6664, 6842, 7185, 7207, 7365, 7664, 7749, 7895, 7975, 8051, 8116, 8117, 8124, 8160, 8294, 8295, 8496, 8541, 8700, 8729, 8787, 8909, 8994, 9001, 9027, 9108, 9419, 9439, 9512, 9539, 9589, 9762, 9779, 9817
81, 221, 329, 415, 677, 712, 778, 866, 940, 968, 1012, 1115, 1137, 1278, 1379, 1401, 1539, 1609, 1678, 1824, 1829, 1830, 1851, 2080, 2106, 2347, 2350, 2399, 2469, 2490, 2566, 2612, 2730, 2950, 3050, 3323, 3511, 3595, 3659, 3755, 3808, 4149, 4182, 4221, 4260, 4338, 4365, 4596, 4683, 4705, 4907, 5087, 5382, 5446, 5578, 5609, 5793, 5908, 5975, 6103, 6113, 6268, 6284, 6447, 6489, 6507, 6523, 6569, 6618, 6670, 6810, 6823, 7069, 7109, 7275, 7305, 7454, 7759, 7998, 8060, 8265, 8428, 8488, 8598, 8600, 8690, 8716, 8750, 8993, 9003, 9046, 9048, 9056, 9066, 9067, 9084, 9171, 9205, 9541, 9840
16, 53, 160, 227, 240, 355, 371, 432, 793, 856, 862, 1040, 1243, 1245, 1451, 1487, 1684, 1777, 1780, 1791, 1919, 1944, 2203, 2270, 2284, 2290, 2324, 2400, 2477, 2493, 2524, 2570, 2790, 2935, 3117, 3128, 3369, 3624, 3791, 3818, 3997, 4272, 4408, 4450, 4640, 4837, 4842, 4870, 5075, 5105, 5262, 5309, 5354, 5434, 5476, 5512, 5550, 5565, 5586, 5684, 5807, 5813, 6047, 6242, 6301, 6358, 6388, 6545, 6744, 6912, 7135, 7166, 7260, 7297, 7358, 7384, 7499, 7532, 7597, 7687, 7690, 7969, 8139, 8192, 8327, 8404, 8681, 8940, 8963, 9018, 9144, 9196, 9215, 9311, 9382, 9606, 9714, 9883, 9930, 9943
82, 227, 256, 521, 539, 612, 853, 1076, 1112, 1261, 1413, 1565, 1586, 1714, 1721, 1785, 1790, 1842, 1950, 2276, 2305, 2409, 2505, 2859, 2992, 3141, 3277, 3302, 3457, 3599, 3705, 3817, 3912, 4032, 4182, 4223, 4321, 4335, 4393, 4412, 4576, 4587, 4890, 5028, 5118, 5238, 5251, 5318, 5452, 5460, 5624, 5649, 5666, 5699, 6071, 6088, 6094, 6202, 6221, 6381, 6382, 6573, 6609, 6658, 6682, 6717, 6828, 6881, 6946, 7208, 7209, 7274, 7457, 7549, 7553, 7667, 7733, 7784, 7863, 7911, 7914, 8166, 8172, 8216, 8276, 8316, 8460, 8626, 8647, 8697, 8733, 8806, 8924, 9456, 9536, 9795, 9865, 9916, 9981, 9983
34, 132, 137, 192, 429, 508, 609, 775, 983, 1273, 1278, 1331, 1418, 1425, 1468, 1650, 1679, 1714, 1733, 1780, 2059, 2071, 2105, 2152, 2194, 2303, 2362, 2364, 2390, 2473, 2544, 2612, 2788, 2965, 3434, 3527, 3568, 3805, 3819, 3984, 4127, 4220, 4400, 4562, 4621, 4693, 4728, 4768, 4920, 4976, 5084, 5130, 5263, 5309, 5349, 5520, 5521, 5550, 5688, 5705, 5768, 5796, 5944, 6028, 6121, 6148, 6165, 6227, 6290, 6307, 6369, 6656, 6785, 7220, 7551, 7597, 7826, 7834, 7929, 7985, 8205, 8382, 8444, 8498, 8554, 8677, 8688, 8719, 8825, 8877, 8882, 8908, 9024, 9270, 9278, 9620, 9870, 9874, 9923, 9931
104, 155, 532, 595, 652, 722, 741, 936, 1052, 1079, 1124, 1243, 1303, 1322, 1450, 1481, 1560, 1636, 1789, 1958, 1960, 2034, 2043, 2050, 2147, 2297, 2529, 2738, 2890, 3015, 3101, 3264, 3268, 3514, 3788, 3965, 4181, 4188, 4636, 4830, 4888, 5131, 5142, 5153, 5458, 5502, 5527, 5582, 5628, 5664, 5796, 5817, 5837, 5920, 5977, 6199, 6209, 6224, 6450, 6463, 6612, 6717, 6800, 6860, 6908, 6966, 6967, 6968, 6969, 7214, 7218, 7230, 7323, 7434, 7725, 8033, 8076, 8159, 8180, 8316, 8365, 8367, 8475, 8620, 8635, 8699, 8886, 8887, 8951, 9031, 9042, 9054, 9059, 9074, 9102, 9139, 9264, 9603, 9633, 9933
1, 24, 201, 403, 502, 593, 712, 785, 997, 1002, 1051, 1082, 1418, 1468, 1521, 1571, 1629, 1641, 1680, 1787, 1820, 1956, 1973, 1997, 2048, 2272, 2346, 2381, 2472, 2550, 2990, 3201, 3232, 3331, 3336, 3384, 3675, 3746, 3768, 3816, 3818, 3865, 3896, 4024, 4088, 4284, 4405, 4455, 4630, 4850, 5054, 5093, 5122, 5156, 5281, 5404, 5419, 5495, 5571, 5666, 5680, 5734, 5831, 6073, 6087, 6221, 6231, 6240, 6336, 6406, 6412, 6438, 7287, 7438, 7618, 7690, 7873, 7876, 7946, 8064, 8104, 8419, 8539, 8874, 8881, 8908, 8929, 8987, 9149, 9168, 9298, 9310, 9314, 9328, 9453, 9486, 9528, 9529, 9720, 9916
104, 124, 188, 202, 303, 364, 420, 564, 591, 795, 838, 909, 1070, 1172, 1173, 1648, 1765, 1960, 2005, 2451, 2495, 2672, 2717, 2722, 2789, 2899, 2959, 3230, 3240, 3345, 3350, 3560, 3663, 3668, 3814, 3829, 3840, 4072, 4095, 4123, 4127, 4371, 4526, 4592, 4642, 4675, 4691, 4819, 4850, 4890, 4911, 4985, 5008, 5171, 5219, 5397, 5837, 5847, 6308, 6384, 6391, 6630, 6995, 7013, 7087, 7418, 7517, 7536, 7560, 7732, 7787, 7835, 7859, 7860, 7899, 7912, 7966, 8149, 8516, 8588, 8623, 8696, 8839, 8848, 8937, 8984, 8997, 9102, 9221, 9265, 9297, 9345, 9404, 9479, 9482, 9506, 9554, 9596, 9943, 9996
59, 66, 119, 338, 371, 472, 597, 704, 736, 748, 802, 814, 868, 996, 1205, 1248, 1285, 1321, 1509, 1521, 1594, 1725, 1899, 2343, 2420, 2456, 2460, 2538, 2583, 2698, 2769, 2830, 2947, 3015, 3123, 3251, 3339, 3413, 3627, 4142, 4225, 4242, 4247, 4324, 4377, 4441, 4458, 4488, 4601, 4886, 4953, 5117, 5138, 5141, 5162, 5373, 5495, 5886, 5893, 5948, 6019, 6196, 6222, 6343, 6377, 6478, 6535, 6650, 6781, 6813, 6824, 7053, 7112, 7254, 7316, 7370, 7514, 7644, 7765, 8126, 8172, 8184, 8292, 8329, 8392, 8664, 8708, 8855, 8995, 9119, 9198, 9327, 9425, 9505, 9597, 9635, 9641, 9897, 9933, 9945
260, 332, 439, 481, 555, 566, 771, 807, 1021, 1058, 1157, 1188, 1310, 1527, 1685, 1741, 1772, 1807, 2091, 2146, 2239, 2364, 2384, 2525, 2558, 2754, 2826, 2943, 3059, 3111, 3305, 3350, 3399, 3788, 3805, 3857, 3939, 3949, 3969, 3972, 4206, 4577, 4688, 4888, 4936, 5091, 5119, 5257, 5317, 5384, 5420, 5688, 5796, 5855, 5910, 6042, 6143, 6144, 6316, 6374, 6438, 6482, 6595, 6920, 7005, 7121, 7304, 7337, 7421, 7500, 7501, 7578, 7769, 7786, 7877, 8089, 8116, 8163, 8221, 8419, 8458, 8467, 8473, 8644, 8796, 8806, 9081, 9206, 9314, 9420, 9477, 9504, 9513, 9515, 9595, 9622, 9698, 9792, 9835, 9873
78, 186, 277, 354, 442, 455, 465, 712, 821, 873, 1046, 1091, 1111, 1158, 1428, 1602, 1753, 1871, 2076, 2155, 2295, 2353, 2423, 2543, 2585, 2591, 2659, 2750, 2847, 2903, 2993, 3098, 3102, 3103, 3126, 3165, 3180, 3226, 3300, 3346, 3361, 3520, 3599, 3628, 3791, 3799, 3815, 3826, 3850, 3868, 3881, 3966, 4135, 4374, 4639, 4789, 4805, 4956, 5040, 5083, 5427, 5606, 5656, 5664, 5962, 6034, 6141, 6155, 6226, 6247, 6361, 6432, 6433, 6483, 6608, 6928, 7168, 7538, 7542, 7551, 7572, 7574, 7588, 7633, 7933, 8589, 8640, 8689, 8710, 8812, 8848, 8952, 8977, 9005, 9104, 9158, 9391, 9534, 9612, 9877
128, 400, 505, 579, 722, 801, 998, 1029, 1092, 1346, 1371, 1378, 1454, 1542, 1921, 2028, 2059, 2353, 2438, 2474, 2479, 2621, 2636, 2698, 2716, 2732, 2814, 2892, 2974, 3056, 3141, 3684, 3699, 3723, 3843, 4011, 4128, 4197, 4351, 4372, 4627, 4660, 4805, 4851, 4999, 5090, 5102, 5137, 5178, 5302, 5320, 5353, 5472, 5749, 5750, 5784, 5792, 5900, 5984, 6094, 6202, 6203, 6291, 6315, 6526, 6733, 6766, 6822, 6961, 6988, 7187, 7248, 7431, 7445, 7460, 7505, 7525, 7637, 7873, 8030, 8098, 8122, 8225, 8348, 8447, 8604, 8623, 8636, 8653, 8673, 8683, 8832, 8871, 8935, 9102, 9107, 9116, 9478, 9782, 9863
359, 518, 544, 579, 655, 689, 786, 822, 891, 920, 948, 1123, 1166, 1185, 1356, 1377, 1715, 1966, 2154, 2240, 2272, 2371, 2448, 2598, 2659, 2961, 3316, 3455, 3462, 3582, 3628, 3634, 3706, 3730, 3744, 3794, 3817, 3827, 3946, 4004, 4060, 4191, 4309, 4454, 4571, 4667, 4901, 5024, 5136, 5152, 5197, 5352, 5560, 5666, 5732, 5733, 5781, 5793, 5995, 6166, 6172, 6252, 6311, 6369, 6496, 6524, 6564, 6712, 6730, 6941, 6974, 7070, 7136, 7449, 7459, 7535, 7596, 7827, 7901, 7926, 7930, 7940, 8059, 8100, 8124, 8292, 8342, 8667, 8720, 8731, 8784, 8871, 9123, 9433, 9528, 9666, 9864, 9930, 9945, 9999
31, 128, 199, 286, 302, 421, 486, 545, 712, 852, 921, 953, 1097, 1453, 1617, 1750, 1795, 1846, 2024, 2026, 2179, 2224, 2350, 2407, 2481, 2760, 2808, 2817, 2869, 2957, 3008, 3066, 3082, 3087, 3169, 3172, 3212, 3228, 3242, 3333, 3352, 3532, 3714, 3849, 3870, 3919, 4080, 4246, 4330, 4418, 4526, 4541, 4592, 4686, 4701, 4810, 4908, 4973, 5089, 5150, 5169, 5213, 5268, 5409, 5445, 5621, 5656, 5863, 5925, 6069, 6132, 6667, 6904, 6918, 6990, 7104, 7181, 7353, 7429, 7457, 7519, 7737, 7804, 7843, 8041, 8047, 8135, 8197, 8322, 8721, 8744, 8843, 8852, 9147, 9253, 9518, 9602, 9632, 9719, 9783
84, 378, 463, 502, 557, 720, 781, 796, 852, 950, 1098, 1299, 1306, 1400, 1611, 1737, 1846, 1885, 2133, 2145, 2173, 2290, 2390, 2607, 2855, 2979, 3106, 3108, 3113, 3284, 3343, 3378, 3496, 3499, 3508, 3537, 3574, 3621, 3816, 3844, 3922, 3959, 4021, 4051, 4085, 4284, 4310, 4591, 4593, 4688, 4781, 4844, 4867, 4942, 5003, 5116, 5364, 5492, 5506, 5581, 5833, 5934, 6070, 6131, 6243, 6319, 6444, 6516, 6565, 6650, 6891, 6921, 7029, 7072, 7287, 7496, 7540, 7595, 7606, 7736, 7737, 7835, 7862, 8268, 8312, 8613, 8738, 8758, 8780, 8785, 8944, 9055, 9228, 9244, 9435, 9439, 9466, 9481, 9508, 9983
46, 49, 50, 608, 686, 706, 747, 758, 796, 814, 915, 955, 1006, 1042, 1065, 1219, 1322, 1445, 1498, 1660, 1696, 1892, 1943, 1988, 2124, 2176, 2221, 2484, 2540, 2698, 2784, 2862, 3034, 3156, 3215, 3259, 3534, 3609, 3696, 3756, 3910, 3920, 3993, 4091, 4167, 4377, 4520, 4711, 4741, 4777, 4799, 4854, 4887, 4971, 5012, 5041, 5241, 5484, 5564, 5622, 5843, 5951, 5958, 6340, 6359, 6475, 6544, 6613, 6630, 6729, 7083, 7158, 7218, 7259, 7280, 7301, 7317, 7482, 7522, 7526, 7980, 8016, 8102, 8177, 8214, 8239, 8268, 8427, 8465, 8480, 8779, 8894, 9026, 9100, 9326, 9398, 9458, 9498, 9721, 9842
56, 76, 412, 436, 574, 722, 771, 842, 878, 983, 992, 1024, 1091, 1128, 1221, 1304, 1418, 1609, 1616, 1644, 2102, 2107, 2117, 2129, 2337, 2778, 2917, 2945, 3378, 3435, 3445, 3577, 3591, 3787, 4116, 4157, 4186, 4274, 4334, 4480, 4569, 4633, 4902, 4914, 5086, 5163, 5182, 5463, 5558, 5632, 6026, 6249, 6276, 6291, 6317, 6343, 6404, 6590, 6630, 6633, 6794, 7193, 7195, 7392, 7459, 7497, 7506, 7588, 7718, 7838, 7859, 7892, 8134, 8156, 8208, 8266, 8411, 8465, 8530, 8563, 8564, 8677, 8712, 8721, 8772, 8826, 8994, 9041, 9105, 9242, 9357, 9367, 9388, 9463, 9571, 9587, 9851, 9954, 9977, 9988
63, 196, 209, 239, 294, 385, 622, 730, 760, 938, 994, 1014, 1157, 1228, 1297, 1401, 1412, 1418, 1544, 1717, 1722, 1806, 1864, 2007, 2018, 2031, 2161, 2256, 2335, 2376, 2449, 2641, 2645, 2673, 2680, 2681, 2717, 2733, 2751, 2880, 2950, 3029, 3152, 3191, 3437, 3517, 3652, 3667, 3859, 4017, 4092, 4222, 4304, 4339, 4700, 4764, 4862, 4955, 5042, 5346, 5368, 5503, 5683, 5700, 5751, 6036, 6117, 6434, 6581, 6641, 6664, 6668, 6669, 6714, 7129, 7188, 7208, 7239, 7250, 7386, 7844, 7848, 8040, 8054, 8186, 8292, 8303, 8539, 8554, 8919, 8928, 9246, 9498, 9672, 9696, 9717, 9841, 9844, 9935, 9957
16, 88, 96, 215, 397, 672, 779, 839, 884, 975, 1024, 1044, 1159, 1213, 1387, 1534, 1677, 2060, 2339, 2576, 2595, 2603, 2679, 2761, 2763, 2915, 2951, 3039, 3279, 3351, 3389, 3436, 3462, 3511, 3569, 3577, 3771, 3845, 3855, 3891, 3904, 3947, 3955, 4031, 4107, 4641, 4718, 4860, 4903, 4961, 5005, 5016, 5068, 5226, 5388, 5484, 5539, 5711, 5874, 5922, 6023, 6120, 6225, 6395, 6424, 6568, 6622, 6716, 6751, 6800, 6946, 7119, 7210, 7302, 7496, 7588, 7679, 7757, 7937, 7951, 8079, 8163, 8268, 8313, 8360, 8657, 8669, 8671, 8680, 8899, 9085, 9092, 9215, 9275, 9356, 9455, 9456, 9695, 9815, 9856
10, 354, 534, 565, 663, 696, 780, 952, 961, 1065, 1130, 1505, 1606, 1620, 1669, 2010, 2202, 2456, 2462, 2518, 2738, 2818, 2824, 2968, 2979, 3118, 3200, 3285, 3558, 3615, 3809, 3914, 4018, 4166, 4345, 4362, 4556, 4620, 4665, 4732, 4904, 4918, 5124, 5382, 5722, 5745, 5814, 5885, 5949, 5980, 6086, 6153, 6324, 6363, 6531, 6648, 6649, 6666, 6705, 6709, 6768, 6782, 6815, 6878, 6891, 6892, 6914, 6945, 6980, 7036, 7120, 7164, 7249, 7302, 7339, 7551, 7647, 8006, 8119, 8282, 8305, 8342, 8518, 8535, 8538, 8543, 8759, 8783, 8880, 8911, 9059, 9268, 9580, 9807, 9814, 9841, 9843, 9926, 9927, 9957
301, 356, 389, 596, 620, 1021, 1129, 1183, 1281, 1310, 1359, 1382, 1525, 1800, 1947, 1969, 1990, 2204, 2212, 2416, 2500, 2564, 2578, 2661, 2668, 2685, 2951, 3045, 3151, 3252, 3254, 3272, 3331, 3555, 3609, 3623, 3655, 3741, 3764, 3820, 3979, 4091, 4097, 4188, 4228, 4290, 4458, 4529, 4735, 4751, 4813, 4918, 5237, 5359, 5411, 5459, 5479, 5588, 5889, 5966, 5985, 6264, 6550, 6614, 6642, 6742, 6787, 6810, 6906, 6926, 6930, 7236, 7549, 7648, 7674, 7699, 7740, 7786, 7852, 7993, 8048, 8190, 8324, 8454, 8476, 8536, 8610, 8750, 8803, 8831, 8837, 8903, 8973, 9160, 9254, 9441, 9464, 9713, 9819, 9832
125, 141, 260, 271, 442, 461, 565, 639, 780, 878, 889, 1000, 1089, 1093, 1206, 1214, 1236, 1290, 1478, 1495, 1588, 1698, 1731, 1881, 2141, 2278, 2384, 2386, 2451, 2474, 2510, 2512, 2540, 2550, 2569, 2651, 2701, 2799, 2909, 3003, 3097, 3186, 3224, 3234, 3503, 3627, 3709, 3984, 4013, 4060, 4087, 4207, 4264, 4441, 4719, 4730, 4801, 4839, 4941, 5363, 5382, 5401, 5430, 5436, 5712, 5922, 5997, 6013, 6020, 6071, 6099, 6122, 6148, 6203, 6251, 6502, 6517, 6903, 6921, 7023, 7067, 7135, 7188, 7269, 7729, 7851, 7916, 8016, 8102, 8134, 8148, 8151, 8323, 8359, 8575, 8954, 8981, 9514, 9683, 9910
37, 166, 172, 325, 433, 510, 580, 615, 732, 1002, 1090, 1246, 1445, 1460, 1699, 1857, 1893, 2069, 2079, 2120, 2139, 2176, 2341, 2409, 2543, 2675, 2893, 2948, 3235, 3347, 3648, 3836, 3864, 3966, 3994, 4004, 4020, 4036, 4088, 4130, 4231, 4486, 4487, 4522, 4563, 4648, 4665, 4680, 4742, 4870, 4906, 4983, 5260, 5415, 5503, 5651, 5671, 5766, 5815, 5861, 5916, 5939, 5988, 6203, 6219, 6290, 6405, 6473, 6507, 6792, 7009, 7063, 7080, 7166, 7469, 7471, 7515, 7525, 7627, 7664, 7680, 7840, 7931, 8084, 8133, 8275, 8398, 8654, 9010, 9101, 9203, 9275, 9424, 9495, 9697, 9735, 9764, 9830, 9848, 9977
25, 502, 514, 537, 640, 854, 878, 895, 1110, 1137, 1190, 1297, 1431, 1477, 1808, 1892, 2225, 2254, 2351, 2459, 2675, 2732, 2753, 2830, 2887, 2914, 2955, 2957, 3123, 3183, 3240, 3488, 3557, 3611, 3768, 3850, 3969, 3971, 4041, 4172, 4202, 4274, 4278, 4296, 4424, 4477, 4484, 4599, 4681, 4693, 4879, 4982, 5057, 5103, 5106, 5270, 5394, 5550, 5777, 5897, 5905, 6003, 6095, 6276, 6290, 6302, 6338, 6364, 6566, 6761, 6786, 6944, 6968, 7092, 7128, 7255, 7332, 7492, 7498, 7508, 7655, 7696, 7742, 7778, 8032, 8124, 8264, 8424, 8810, 8857, 8870, 8938, 8947, 8962, 8974, 9082, 9258, 9638, 9700, 9757
197, 250, 308, 453, 524, 727, 734, 757, 800, 855, 870, 915, 945, 1307, 1386, 1616, 1704, 1857, 1911, 1982, 2079, 2103, 2111, 2306, 2311, 2355, 2463, 2681, 2734, 2849, 3054, 3081, 3166, 3235, 3269, 3435, 3515, 3548, 3586, 3592, 3813, 3979, 3988, 4133, 4144, 4197, 4396, 4476, 4730, 4734, 4818, 4897, 4981, 5153, 5271, 5316, 5527, 5773, 5796, 5817, 5969, 6049, 6485, 6521, 6523, 6533, 6543, 6633, 6715, 6738, 6830, 6894, 6994, 7177, 7198, 7506, 7637, 7711, 7792, 7848, 7951, 8007, 8075, 8215, 8377, 8417, 8451, 8509, 8976, 9071, 9207, 9280, 9371, 9653, 9697, 9700, 9726, 9741, 9748, 9938
36, 46, 60, 375, 620, 672, 694, 850, 1075, 1109, 1116, 1558, 1701, 1730, 1928, 1958, 2286, 2326, 2371, 2412, 2434, 2487, 2504, 2604, 2738, 2842, 2869, 2899, 2924, 3099, 3103, 3140, 3149, 3189, 3236, 3462, 3601, 3626, 3655, 3908, 3939, 4164, 4567, 4570, 4581, 4938, 5082, 5102, 5114, 5124, 5179, 5263, 5320, 5335, 5410, 5591, 5654, 5857, 5961, 6295, 6320, 6327, 6345, 6460, 6611, 6648, 6661, 6745, 6783, 6873, 6886, 6984, 7024, 7057, 7118, 7305, 7348, 7403, 7442, 7515, 7565, 7914, 8076, 8270, 8379, 8403, 8513, 8731, 8747, 8896, 8922, 8947, 9043, 9151, 9204, 9535, 9541, 9748, 9836, 9848
11, 53, 68, 309, 381, 616, 695, 987, 1072, 1087, 1308, 1643, 1731, 1772, 1784, 1786, 1849, 1875, 2123, 2152, 2209, 2219, 2293, 2453, 2593, 2652, 2722, 2929, 2969, 3020, 3036, 3065, 3476, 3488, 3558, 3747, 3774, 3920, 3980, 4083, 4086, 4209, 4415, 4601, 4654, 4717, 4799, 4840, 5017, 5027, 5047, 5118, 5403, 5603, 5644, 5730, 5745, 5912, 5924, 6041, 6127, 6420, 6554, 6571, 6620, 6987, 7233, 7483, 7499, 7560, 7570, 7645, 7685, 7761, 7818, 8041, 8089, 8124, 8457, 8463, 8513, 8727, 8733, 8771, 8786, 8836, 8859, 9032, 9073, 9144, 9183, 9403, 9429, 9445, 9597, 9697, 9704, 9786, 9789, 9897
24, 55, 412, 504, 511, 558, 703, 744, 776, 795, 847, 940, 988, 1039, 1329, 1354, 1507, 1675, 1804, 1807, 1886, 1887, 1932, 1972, 1981, 2313, 2329, 2349, 2531, 2692, 2726, 3238, 3269, 3367, 3581, 3776, 3856, 3900, 4066, 4098, 4143, 4234, 4278, 4613, 4614, 4682, 4839, 4872, 4978, 5180, 5182, 5207, 5351, 5352, 5518, 5573, 5601, 5763, 5850, 5889, 5980, 5986, 6026, 6119, 6139, 6209, 6296, 6482, 6563, 6564, 6749, 6835, 6866, 6931, 7185, 7190, 7192, 7247, 7481, 7593, 7812, 7917, 7974, 8087, 8181, 8274, 8492, 8523, 8721, 8734, 8751, 9056, 9063, 9163, 9208, 9373, 9380, 9662, 9721, 9961
